000376406100008,000236029500043
000376406100008,000183914700043
000376406100008,000177447600051
000376406100008,000085902800047
000376406100008,000254625500002
000376406100008,000266001200001
000376406100008,000311146700001
000376406100008,000278125200004
000376406100008,000271349000008
000376406100008,000281443000001
000378767100017,999999999999999
000378767100017,000291052500063
000378767100017,000223865500001
000378767100017,000269156100018
000378767100017,000244180300023
000378767100017,000251371700006
000378767100017,000170924900004
000378767100017,000168427400001
000378767100017,000346771900005
000378767100017,000181511900014
000378767100017,000272309500085
000378767100017,000249786700086
000378767100017,000178938500051
000378767100017,000086584700009
000377785800002,999999999999999
000377785800002,000323984500004
000377785800002,000224217400035
000377785800002,000246652300026
000377785800002,000357489500009
000377785800002,000340712200091
000377785800002,000262372600029
000377785800002,000355254200014
000377785800002,000312448800020
000377785800002,000280227700028
000377785800002,000230220900027
000377785800002,000224103900054
000377785800002,000071146000058
000377785800002,000315618800008
000377785800002,000271233600072
000377785800002,000269043200023
000377785800002,000236314800008
000377785800002,000353944000002
000377785800002,000269284300001
000377785800002,000257784700014
000377785800002,000322884800029
000377785800002,000355538900001
000375482300012,999999999999999
000375482300012,000207455100006
000375482300012,000231689900014
000375482300012,000185220100001
000375482300012,000171536100001
000375482300012,000252481900003
000375482300012,000165743900011
000375482300012,000169578000005
000375482300012,000225684100005
000375482300012,000182731600001
000375482300012,000168232700005
000375482300012,000237597200001
000375482300012,000233203400007
000375482300012,000229080500013
000375482300012,000220682400004
000375482300012,000302534700002
000375482300012,000338275300005
000378376600005,999999999999999
000378376600005,000261767000016
000378376600005,000296669800015
000378376600005,000351951800015
000378376600005,000280609100019
000378376600005,000269923200017
000378376600005,000246373600017
000378376600005,000280899900021
000378376600005,000271970200026
000378376600005,000260932700036
000378376600005,000241972300023
000378376600005,000233770900018
000378376600005,000222673700023
000378376600005,000315541400005
000378376600005,000244166400005
000378376600005,000253888700003
000378376600005,000178189700005
000378376600005,000295617900016
000378376600005,000240241700011
000378376600005,000237299400010
000378376600005,000330615400002
000378376600005,000310441300001
000378376600005,000266148700012
000378376600005,000363534300010
000378376600005,000335325100003
000378376600005,000310687800011
000378376600005,000185194400027
000378376600005,000183482200066
000378376600005,000178623300061
000378376600005,000360894300015
000378376600005,000305569200005
000378376600005,000305569200006
000378376600005,000227838900068
000378376600005,000227838900070
000378376600005,000181289300036
000378376600005,000088846100049
000378376600005,000347444400035
000378376600005,000338118900006
000378376600005,000184340500043
000378376600005,000171695600035
000378376600005,000357407300029
000378376600005,000207723600031
000378376600005,000284530100001
000378376600005,000256459000001
000377840300005,999999999999999
000377840300005,000340992300098
000377840300005,000340517000010
000377840300005,000296637500023
000377840300005,000333560200014
000377840300005,000306630000012
000377840300005,000248095600012
000377840300005,000238660600004
000377840300005,000285311200016
000377840300005,000301084200061
000377840300005,000287909200044
000377840300005,000304437400005
000377840300005,000299868600006
000377840300005,000306630000008
000377840300005,000294650000012
000377840300005,000253940200011
000377840300005,000236941100029
000377840300005,000292911200040
000377840300005,000252432100046
000377840300005,000235997600044
000377840300005,000286505700006
000377840300005,000336235800011
000377840300005,000325345900019
000377840300005,000322713500014
000377840300005,000327249700001
000377840300005,000246776100062
000377840300005,000275898300025
000377840300005,000265506800008
000377840300005,000340593100041
000377840300005,000291205200048
000377840300005,000250957900041
000377840300005,000242624600038
000377840300005,000303302400012
000377840300005,000224153400005
000377840300005,000294556800005
000377155400035,999999999999999
000377155400035,000290112300003
000377155400035,000309841400004
000377155400035,000256387900016
000377155400035,000351227000003
000377155400035,000341100800032
000377155400035,000315199800014
000377155400035,000298380100016
000377155400035,000280332700001
000377155400035,000267696800001
000377155400035,000179221100001
000377155400035,000298515900021
000377155400035,000302343400041
000377155400035,000258398600034
000377155400035,000230964500043
000377155400035,000360383200077
000377155400035,000306837100025
000377155400035,000303249100055
000377155400035,000299925000050
000377155400035,000289888500075
000377155400035,000272994200006
000377155400035,000235411600005
000377155400035,000317106500009
000377155400035,000309712300049
000377155400035,000311888900029
000377155400035,000286834300093
000377155400035,000294477300017
000377155400035,000350552600001
000377155400035,000288604700005
000377155400035,000252572700003
000377155400035,000172654300001
000377155400035,000308221300100
000377155400035,000316545300001
000377155400035,000346701000029
000377155400035,000302873700087
000377155400035,000325536600002
000377155400035,000296051100001
000377155400035,000340741700006
000377155400035,000331407100001
000377155400035,000339890900031
000377155400035,000313551500037
000377155400035,000305345200032
000377155400035,000338936200004
000376987100001,999999999999999
000376987100001,000246811700020
000376987100001,000175802700011
000376987100001,000172407800010
000376987100001,000165749000003
000376987100001,000290194500004
000376987100001,000236183600001
000376987100001,000303785300004
000376987100001,000314490300015
000376987100001,000188778500004
000376987100001,000229856400009
000376987100001,000284529300009
000376987100001,000276992100008
000376987100001,000313758500016
000376987100001,000293672600010
000376987100001,000280374100015
000376987100001,000259251000026
000376987100001,000234770700011
000376987100001,000226699300009
000376987100001,000243253200007
000376987100001,000341089700003
000376987100001,000281616300026
000376987100001,000235997600057
000376987100001,000229021100046
000376987100001,000186800800042
000376987100001,000182111400047
000376987100001,000179200900060
000376987100001,000087449500056
000376987100001,000084899700060
000376987100001,000231591900017
000376987100001,000319668700029
000376987100001,000087991600009
000376987100001,000262775600015
000376987100001,000232987900003
000376987100001,000222154400013
000376987100001,000245433600004
000376987100001,000234227100003
000376987100001,000286738400003
000376987100001,000225689500051
000376987100001,000322595300013
000376987100001,000221483600002
000376987100001,000265506800040
000376987100001,000169967000074
000376987100001,000085633200023
000376987100001,000331194000002
000376987100001,000289784900045
000376987100001,000254633000029
000376987100001,000244069000070
000376987100001,000177447600051
000376987100001,000315186000001
000376987100001,000302873700055
000376987100001,000336858300007
000376987100001,000308738500088
000376987100001,000339157000007
000376987100001,000346656700037
000376987100001,000241338000005
000376987100001,000256459000003
000376987100001,000326734500035
000377831800025,999999999999999
000377831800025,000276047000002
000377831800025,000248398400007
000377831800025,000299587400005
000377831800025,000278180300003
000377831800025,000307609900012
000377831800025,000240070500007
000377831800025,000318013300005
000377831800025,000180287400004
000377831800025,000165587600014
000377831800025,000338783300001
000377831800025,000311034000003
000376599100007,999999999999999
000376599100007,000323271500006
000376599100007,000335628800011
000376599100007,000278984000014
000376599100007,000341982200007
000376599100007,000289199800002
000376599100007,000289443500002
000376599100007,000173114300005
000376599100007,000243689500034
000376599100007,000296052500047
000376599100007,000232181900057
000376599100007,000275557500004
000376599100007,000236765200007
000376708500009,999999999999999
000376708500009,000277960500011
000376708500009,000178678800014
000376708500009,000246652300003
000376708500009,000172407800010
000376708500009,000327073000014
000376708500009,000238386400002
000376708500009,000174039000003
000376708500009,000272308100027
000376708500009,000223214600017
000376708500009,000223864200002
000376708500009,000251696400018
000376708500009,000281622300003
000376708500009,000242248500002
000376708500009,000278247800001
000376708500009,000184229900009
000376708500009,000247573200015
000376708500009,000278180300003
000376708500009,000248907200006
000376708500009,000243372800002
000376708500009,000289487200004
000376708500009,000288312400010
000376708500009,000263141900001
000376708500009,000234770700011
000376708500009,000222693600009
000376708500009,000186990400012
000376708500009,000207833700004
000376708500009,000188470500035
000376708500009,000175362500017
000376708500009,000229490100011
000376708500009,000232140500017
000376708500009,000233603100060
000376708500009,000248041800003
000376708500009,000181365000040
000376708500009,000169967000074
000376708500009,000174548700003
000376708500009,000302703900039
000376708500009,000248339800049
000376708500009,000232181900035
000376708500009,000222089500048
000376708500009,000178791200051
000376708500009,000177447600051
000376708500009,000228467500004
000376708500009,000220731100004
000376708500009,000183800600002
000376708500009,000225711300022
000376708500009,000170760800008
000376708500009,000255771400066
000376708500009,000278714900001
000376708500009,000165174200012
000376708500009,000303237000009
000376708500009,000292260900013
000376763500006,999999999999999
000376763500006,000273389300027
000376763500006,000288255800025
000376763500006,000325345900019
000376763500006,000275898300025
000376763500006,000344922100008
000376763500006,000259487000033
000376924100009,999999999999999
000376924100009,000228496100002
000376924100009,000186357000014
000376924100009,000241248400078
000376924100009,000087750800036
000376924100009,000225350900008
000376924100009,000187397400005
000376924100009,000289199800002
000376924100009,000281616300027
000376924100009,000188470500035
000376924100009,000169528500041
000376924100009,000246603400012
000376924100009,000354252100006
000376924100009,000333698800009
000376924100009,000307443000005
000376924100009,000282134100010
000376924100009,000258178600079
000376924100009,000257230500067
000376924100009,000248041800003
000376924100009,000258905700032
000376924100009,000230665800012
000376924100009,000331194000002
000376924100009,000296052500047
000376924100009,000343783100014
000376924100009,000316864200036
000376924100009,000270800100012
000376924100009,000362902300002
000376924100009,000374268100001
000376924100009,000356768100009
000376924100009,000260722900003
000376924100009,000239690900057
000376924100009,000270383400119
000376924100009,000264302900044
000376924100009,000278851600002
000376924100009,000277265700089
000376924100009,000207458500022
000377146100045,999999999999999
000377146100045,000304783200005
000377146100045,000178260400002
000377146100045,000329407700036
000377146100045,000310100400019
000377146100045,000309571400017
000377146100045,000292224100022
000377146100045,000281721500004
000377146100045,000275842200020
000377146100045,000273433800003
000377146100045,000266376200004
000377146100045,000252243200008
000377146100045,000238288200007
000377146100045,000235709500009
000377146100045,000233885100009
000377146100045,000222035200050
000377146100045,000345506300021
000377146100045,000328618600002
000377146100045,000254906800008
000377146100045,000319387700010
000377146100045,000319387700011
000377146100045,000227733600006
000377146100045,000341539200005
000377146100045,000323860300016
000377146100045,000248121500020
000377146100045,000274848300002
000377146100045,000310046400013
000377146100045,000304570700024
000377146100045,000333676400011
000377146100045,000329857000014
000377146100045,000325863400023
000377146100045,000310356400028
000377146100045,000301371500061
000377146100045,000300634100039
000377146100045,000228814400035
000377146100045,000236574400030
000377146100045,000244206500022
000377146100045,000333647300005
000377146100045,000315379900009
000377146100045,000278148400105
000377146100045,000261213600080
000377146100045,000230274500078
000377146100045,000333985200071
000377146100045,000299154000036
000377146100045,000295973800028
000377146100045,000242249400022
000377146100045,000186449400001
000377146100045,000165628300023
000377146100045,000285334500004
000377146100045,000236601100003
000377146100045,000309816500026
000377146100045,000236253403023
000376436700006,999999999999999
000376436700006,000172991500023
000376436700006,000355152600019
000376436700006,000185815500013
000376436700006,000249544500004
000376436700006,000233248300008
000376436700006,000255680800010
000376436700006,000185287300002
000376436700006,000235789400017
000376436700006,000279061300007
000376436700006,000182692800006
000376436700006,000307160000004
000376436700006,000188554300076
000376436700006,000337998900005
000376436700006,000223708100001
000376436700006,000247096000006
000376436700006,000223540200016
000376436700006,000321057100024
000376436700006,000313414800011
000376436700006,000248603900031
000376436700006,000327223500035
000376436700006,000300674900021
000376814800005,999999999999999
000376814800005,000365078200023
000376814800005,000340943600018
000376814800005,000265677200017
000376814800005,000265677200018
000376814800005,000223992400008
000376814800005,000221499700011
000376814800005,000181252600002
000376814800005,000353708900013
000376814800005,000288737600011
000376814800005,000245086900005
000376814800005,000373440700001
000376814800005,000305370800004
000376814800005,000263560600039
000376814800005,000293121700008
000376814800005,000255789900014
000376814800005,000244863900005
000376814800005,000244863900010
000376814800005,000235329800023
000376814800005,000234443000002
000376814800005,000339629100010
000376814800005,000321120900010
000376814800005,000258952000046
000376814800005,000220823800044
000376814800005,000284831200010
000376814800005,000087149900001
000376814800005,000318997400044
000376814800005,000339242000002
000376814800005,000341296100005
000376262700003,999999999999999
000376262700003,000246652300003
000376262700003,000167225400016
000376262700003,000179517900007
000376262700003,000322950500002
000376262700003,000249323700007
000376262700003,000229275600008
000376262700003,000263134500013
000376262700003,000356217700002
000376262700003,000267744200005
000376262700003,000272190400001
000376262700003,000353359900018
000376262700003,000378313200002
000376262700003,000313112800001
000376262700006,999999999999999
000376262700006,000254811400016
000376262700006,000321695700021
000376262700006,000246652300026
000376262700006,000340943600012
000376262700006,000340326400024
000376262700006,000297965600011
000376262700006,000285229000017
000376262700006,000232026800006
000376262700006,000166141200001
000376262700006,000240380700022
000376262700006,000340588700006
000376262700006,000167707900005
000376262700006,000290722400040
000376262700006,000259449600036
000376262700006,000254388100020
000376262700006,000299046000007
000376262700006,000226749200017
000376262700006,000361837200004
000376262700006,000294604000008
000376262700006,000266793200009
000376262700006,000345175600003
000376262700006,000312702400004
000376262700006,000233603100060
000376262700006,000350218000031
000376262700006,000301343000015
000376262700006,000295328200012
000376262700006,000291199000016
000376262700006,000278477400010
000376262700006,000241405400068
000376262700006,000248041800003
000376262700006,000335798000061
000376262700006,000311149900063
000376262700006,000311147800035
000376262700006,000285521800032
000376262700006,000260981800018
000376262700006,000327857900036
000376262700006,000313960700047
000376262700006,000296052500047
000376262700006,000252436200041
000376262700006,000232181900035
000376262700006,000232181900057
000376262700006,000222089500048
000376262700006,000338936400007
000376262700006,000318687800006
000376262700006,000348460200009
000376262700006,000374268100001
000376262700006,000352064300001
000376262700006,000357340100009
000376262700006,000272308900008
000376262700006,000241338000005
000376009700001,999999999999999
000376009700001,000084935100005
000376009700001,000223938000001
000376009700001,000303147000008
000376009700001,000279064100008
000376009700001,000227040600014
000376009700001,000312295800006
000376009700001,000178391700055
000376009700001,000085633200023
000376009700001,000277836900001
000376009700001,000179063900013
000376009700001,000366380100009
000376008500001,999999999999999
000376008500001,000246652300003
000376008500001,000172407800010
000376008500001,000229263700003
000376008500001,000257143600002
000376008500001,000240217400001
000376008500001,000366524700037
000376008500001,000306945000059
000376008500001,000266507400015
000376008500001,000247811100007
000376008500001,000247573200015
000376008500001,000347773400009
000376008500001,000347773400010
000376008500001,000273087200003
000376008500001,000308648500004
000376008500001,000271543500003
000376008500001,000341383000008
000376008500001,000282705900011
000376008500001,000234227100005
000376008500001,000352595000002
000376008500001,000306932100008
000376008500001,000293560900006
000376008500001,000293405500008
000376008500001,000277265900039
000376008500001,000266500700045
000376008500001,000260573800033
000376008500001,000252861400035
000376008500001,000233603100060
000376008500001,000348576100024
000376008500001,000350218000031
000376008500001,000328617100009
000376008500001,000322595300013
000376008500001,000262247100084
000376008500001,000229074300006
000376008500001,000335798000061
000376008500001,000280144500085
000376008500001,000260981800018
000376008500001,000178391700055
000376008500001,000169967000074
000376008500001,000232181900057
000376008500001,000259700400011
000376008500001,000344100800004
000376008500001,000241338000005
000376008500001,000337288000014
000376008000005,999999999999999
000376008000005,000292217600003
000376008000005,000342570300025
000376008000005,000342570300026
000376008000005,000246184400001
000376008000005,000235997600057
000376008000005,000317103500008
000376008000005,000356483700002
000376008000005,000322084800001
000376008000005,000275053700028
000376008000005,000265941300060
000376008000005,000241722900023
000376008000005,000225689500012
000376008000005,000322595300013
000376008000005,000291609100013
000376008000005,000276541900006
000376008000005,000087411600053
000376008000005,000248041800003
000376008000005,000260981800018
000376008000005,000289784900045
000376008000005,000252772000031
000376008000005,000241031200049
000376008000005,000236029500043
000376008000005,000177447600051
000376008000005,000281744400016
000376008000005,000288543500010
000376008000005,000262240300003
000376008000005,000241338000005
000377711300042,999999999999999
000377711300042,000089056300007
000377711300042,000339622000038
000377711300042,000228231200045
000377711300042,000170110500011
000377711300042,000084899700060
000377711300042,000299830500017
000377711300042,000269284300001
000377711300042,000261706600028
000377711300042,000227073100023
000377711300042,000185003500042
000375236800008,999999999999999
000375236800008,000274496200094
000375236800008,000261134700018
000375236800008,000340269200004
000375236800008,000315874200004
000375236800008,000277241500013
000375236800008,000258976000037
000375236800008,000297081700011
000375236800008,000281628800009
000375236800008,000249318500004
000375236800008,000314308600009
000375236800008,000304064700004
000375236800008,000346842100022
000375236800008,000237606500005
000375236800008,000169858200006
000375236800008,000338581800001
000378313200012,999999999999999
000378313200012,000171732600008
000378313200012,000320682800028
000378313200012,000262515800018
000378313200012,000229900700004
000378313200012,000189077200016
000378313200012,000247428200016
000378313200012,000345500000014
000378313200012,000236340700015
000378313200012,000304518900008
000378313200012,000167644400006
000378313200012,000344187500031
000378313200012,000220254100014
000378313200012,000299731400053
000378313200012,000171237100114
000378313200012,000319863500002
000378313200012,000343011700009
000378313200012,000256462600010
000378313200012,000326550800012
000378313200012,000348828900005
000378313200002,999999999999999
000378313200002,000246652300003
000378313200002,000260130400012
000378313200002,000361772400076
000378313200002,000167225400016
000378313200002,000186357000014
000378313200002,000286456800008
000378313200002,000346322200039
000378313200002,000334638500036
000378313200002,000306945000059
000378313200002,000264187700001
000378313200002,000182111400047
000378313200002,000254388100020
000378313200002,000175362500017
000378313200002,000260852600002
000378313200002,000232136300001
000378313200002,000274408100023
000378313200002,000260981800018
000378313200002,000252436200041
000378313200002,000222089500048
000378313200002,000177447600051
000378313200002,000267744200005
000378313200002,000371618800004
000378313200002,000272190400001
000378313200002,000280596900057
000378313200002,000362902300002
000378313200002,000266501600055
000378313200002,000303455200016
000378313200002,000341987600007
000378313200002,000297472800003
000378313200002,000357863100004
000378313200002,000305340000028
000378313200002,000323097900006
000377769300029,999999999999999
000377769300029,000365803400008
000377769300029,000372774200018
000377769300029,000356618200010
000377769300029,000351434900012
000377769300029,000358458300016
000377769300029,000348491400030
000377769300029,000290291900020
000377769300029,000354403100010
000377769300029,000365965700005
000377769300029,000333947400015
000377769300029,000251090400005
000377769300029,000251090400003
000377769300029,000228128800005
000377769300029,000222192000011
000377769300029,000188243900038
000377769300029,000168192100008
000377769300029,000087779000013
000377769300029,000353670600017
000377769300029,000181512400001
000377769300029,000169135200002
000377769300029,000359002300038
000377769300029,000254084100010
000377769300029,000356354600008
000377769300029,000168512700015
000377769300029,000341483800071
000377769300029,000174275900004
000377769300029,000171555800004
000377769300029,000343899600015
000377769300029,000372567300043
000377769300029,000331706700033
000377311800011,999999999999999
000377311800011,000341741500001
000377311800011,000361889500006
000377311800011,000295435500022
000377311800011,000328487400008
000377311800011,000245601900083
000377311800011,000235083000001
000377311800011,000334002900026
000377311800011,000287456100021
000377311800011,000169358400011
000377311800011,000327394500004
000377311800011,000351207600002
000377311800011,000328702000013
000377311800011,000269059300157
000377311800011,000268468500002
000377311800011,000262802600003
000377311800011,href="javascrip
000376399300005,999999999999999
000376399300005,000354789200006
000376399300005,000242276500008
000376399300005,000239961000005
000376399300005,000229528800010
000376399300005,000252251604002
000376399300005,000299472600014
000376399300005,000223234200036
000376399300005,000088125100009
000376399300005,000303081100003
000376399300005,000278243400007
000376399300005,000253339400002
000376399300005,000286404900009
000376399300005,000346247900022
000376399300005,000306503900008
000376399300005,000255117800078
000376399300005,000272835100029
000376399300005,000237321500059
000376399300005,000292190200008
000376529600028,999999999999999
000376529600028,000247773000019
000376529600028,000246652300003
000376529600028,000323193700003
000376529600028,000236316300008
000376529600028,000318754300025
000376529600028,000304091100011
000376529600028,000294103600015
000376529600028,000292571700019
000376529600028,000280182300006
000376529600028,000230822200015
000376529600028,000225426700037
000376529600028,href="javascrip
000376529600028,000302216200072
000376529600028,000361921400006
000376529600028,000326259800004
000376529600028,000326259800035
000376529600028,000254883500038
000376529600028,000237533600001
000376529600028,000235953900006
000376529600028,000298145700002
000376529600028,000277028800006
000376529600028,000250302600010
000376529600028,000297561600005
000376529600028,000182699600052
000376529600028,000334510100020
000376529600028,000265264500021
000376529600028,000354722500012
000376529600028,000331138100011
000376529600028,000257578600024
000376529600028,000257188700006
000376529600028,000181079700090
000376529600028,000286628200018
000376529600028,000290154900009
000376529600028,000265941300107
000376529600028,000237951300070
000376529600028,000322735100012
000376529600028,000239377500066
000376529600028,000234337900013
000376529600028,000339890900016
000376529600028,000327744900041
000376529600028,000296373400024
000376529600028,000290908000031
000376529600028,000286097700028
000376529600028,000266209000023
000376529600028,000260240900020
000376529600028,000249187500019
000376529600028,000246724300043
000376529600028,000222662400035
000376529600028,000313872800019
000376529600028,000360048700001
000376529600028,000357570500001
000376529600028,000264905400003
000376529600028,000267698700085
000376529600028,000248548900093
000376529600028,000188946500055
000376529600028,000365883200002
000376529600028,000346656700036
000374686900014,999999999999999
000374686900014,000327285100001
000374686900014,000307427700014
000374686900014,000276738400020
000374686900014,000251800900017
000374686900014,000239552600019
000374686900014,000258849300022
000374686900014,000247409000020
000374686900014,000284831200015
000374686900014,000241718300008
000374686900014,000275496400014
000374686900014,000354729500053
000374686900014,000297249800027
000374686900014,000364596700004
000374686900014,000327000800009
000374970200006,999999999999999
000374970200006,000272841900010
000374970200006,000242272200002
000374970200006,000242272200008
000374970200006,000221609600005
000374970200006,000353840100013
000374970200006,000335491400015
000374970200006,000300960700020
000374970200006,000298205400016
000374970200006,000288144300005
000374970200006,000269814400016
000374970200006,000263936600009
000374970200006,000254356600010
000374970200006,000248335400010
000374970200006,000244276600007
000374970200006,000241554500003
000374970200006,000237197300011
000374970200006,000231672300009
000374970200006,000229933700003
000374970200006,000086314500001
000374970200006,000347916700021
000374970200006,000266432700005
000374970200006,000247363000003
000374970200006,000220761200005
000374970200006,000363865700016
000374970200006,000259292500011
000374970200006,000230483900001
000374970200006,000319276600017
000374970200006,000260380800001
000374377200010,999999999999999
000374377200010,000250951900003
000374377200010,000260130400012
000374377200010,000294526200014
000374377200010,000171645900002
000374377200010,000360510900011
000374377200010,000349152800010
000374377200010,000284961700010
000374377200010,000353842000001
000374377200010,000316726400003
000374377200010,000316723300001
000374377200010,000229547500010
000374377200010,000170958900014
000374377200010,000280542100013
000374377200010,000173421300076
000374377200010,000207904500006
000374377200010,000303776200012
000374377200010,000295844100005
000374377200010,000243253200007
000374377200010,000309063600017
000374377200010,000228179100005
000374377200010,000238254100035
000374377200010,000236176100059
000374377200010,000235333600053
000374377200010,000229021100046
000374377200010,000189026000044
000374377200010,000270915000014
000374377200010,000291017000012
000374377200010,000254388100020
000374377200010,000229424300015
000374377200010,000251002200024
000374377200010,000229490100011
000374377200010,000358000700008
000374377200010,000186802500030
000374377200010,000285521800032
000374377200010,000264790600032
000374377200010,000254263300058
000374377200010,000177042400020
000374377200010,000267414500001
000374377200010,000322884800043
000374377200010,000284374700042
000374377200010,000280483500027
000374377200010,000276952400044
000374377200010,000274901100040
000374377200010,000248339800049
000374377200010,000232181900035
000374377200010,000232181900057
000374377200010,000223891200044
000374377200010,000288543500010
000374377200010,000310528400006
000374377200010,href="javascrip
000374377200010,000243245400041
000374377200010,000352095700018
000374377200010,000291872900001
000374377200010,000340295800001
000374377200010,000249552300018
000374377200010,000288328500001
000374377200010,000260722900003
000374377200010,000319435600070
000374377200010,000336832200013
000374377200010,000260723000025
000374377200010,000349169900010
000373088000006,999999999999999
000373088000006,000317042704131
000373088000006,000264255100001
000373088000006,000266765600004
000373088000006,000351153300006
000373088000006,000234600500012
000373088000006,000245206500001
000373088000006,000244829000023
000373088000006,000233442700030
000373088000006,000265438100011
000373088000006,000221631700009
000373088000006,000270143300009
000373088000006,000246235400003
000373088000006,000231947702062
000373088000006,000179580100007
000373088000006,000187086200006
000373088000006,000337652200003
000373088000006,000340593100040
000373088000006,000358670700002
000373088000006,000358670700005
000373088000006,000344790700004
000373088000006,000322157300004
000373088000006,000316063300001
000373088000006,000220842400003
000373088000006,000171155300006
000373088000006,000228181500012
000373088000006,000363309200044
000373088000006,000344402000067
000370816000026,999999999999999
000370816000026,000292663400009
000370816000026,000272764300001
000370816000026,000243583300011
000370816000026,000172367700001
000370816000026,000358561500021
000370816000026,000321234600025
000370816000026,000309622900015
000370816000026,000234073100019
000370816000026,000174675500005
000370816000026,000085534000008
000370816000026,000317950900061
000370816000026,000292878200001
000370816000026,000358337600042
000370816000026,000342119000067
000370816000026,000300277700011
000370816000026,000297608900008
000370816000026,000273400600001
000370816000026,000253784500024
000370816000026,000231497400018
000370816000026,000230468100019
000370816000026,000336198900063
000370816000026,000319649400057
000370816000026,000275855600019
000370816000026,000272207300039
000370816000026,000285585900010
000370816000026,000285780200002
000370816000026,000175708800005
000370816000026,000229944300050
000370816000026,000348048800083
000370816000026,000264756800064
000370816000026,000252858000051
000370816000026,000313125400183
000370816000026,000285780200070
000370816000026,000229944200150
000370816000026,000336443400003
000370898000008,999999999999999
000370898000008,000258107500013
000370898000008,000312527500003
000370898000008,000244558200015
000370898000008,000224732500052
000370898000008,000222035200065
000370898000008,000244433100015
000370898000008,000284101100008
000370898000008,000331289200009
000370898000008,000291402700041
000370898000008,000248485900053
000370898000008,000312201600006
000370898000008,000318215200001
000370898000008,000337854500024
000370898000008,000337854200012
000370898000008,000262775600016
000370898000008,000289203800017
000370898000008,000276199300025
000370898000008,000264767300108
000370898000008,000241722900002
000370898000008,000312934000006
000370898000008,000309772600010
000370898000008,000238161400060
000370898000008,000170984600042
000370898000008,000166192000001
000370898000008,000178954800018
000370898000008,000357079400043
000370898000008,000283677400044
000370898000008,000261193700010
000370898000008,000243726600049
000370898000008,000307596400001
000370898000008,000331211700076
000370898000008,000240870100028
000370898000008,000255456300058
000370898000008,000317032800007
000370898000008,000297470300003
000370898000008,000278125200002
000370898000008,000175146400010
000370898000008,000271961400029
000370898000008,000220729400037
000376088700006,999999999999999
000376088700006,000299359900009
000376088700006,000257439600007
000376088700006,000179024500004
000376088700006,000172407800010
000376088700006,000278613500014
000376088700006,000275660700021
000376088700006,000169800000010
000376088700006,000085770400013
000376088700006,000224352400003
000376088700006,000262440900038
000376088700006,000265264500021
000376088700006,000229490100011
000376088700006,000259699800017
000376088700006,000246073900022
000376088700006,000230886900019
000376088700006,000225689500051
000376088700006,000322779700027
000376088700006,000230680000011
000376088700006,000188785200006
000376088700006,000187719300003
000376088700006,000180444200002
000376088700006,000172866200002
000376088700006,000280262800002
000376088700006,000245659200006
000376088700006,000232603600023
000376088700006,000302703900039
000376088700006,000251648600002
000376088700006,000228630000011
000376088700006,000334169000017
000376088700006,000247261300004
000376088700006,000256248300018
000376088700006,000337793300005
000375204500006,999999999999999
000375204500006,000089735700017
000375204500006,000301021100018
000375204500006,000281052600011
000375204500006,000268523500017
000375204500006,000259119000002
000375204500006,000252415500002
000375204500006,000239596600005
000375204500006,000235347300006
000375204500006,000242100500075
000375204500006,000171925600064
